id,llave,proveedor,pedido,requisicion,lote,clave,descripcion,marca,unidad,cantidad,precio,tipo,cause,controlado
855,P-16-0003|disur|115,disur,P-16-0003,301,115,060.168.2453,"CATETER PARA CATETERISMO VENOSO CENTRAL, RADIOPACO, ESTERIL Y DESECHABLE DE POLIURETANO, QUE PERMITA RETIRAR LA AGUJA Y EL MANDRIL UNA VEZ INSTALADO .LONG. 30.5 CM., CAL. 16 G, CON AGUJA DE 5.2 A 6.5 CM DE LARGO, DE PARED DELGADA, CALIBRE 14, CON MANDRIL Y ADAPTADOR PARA VENOCLISIS LUER LOCK.","EQUIPOS MEDICOS VIZCARRA, S.A.",PIEZA,1,80.73,2,0,0
856,P-16-0003|disur|116,disur,P-16-0003,301,116,060.168.0440,"CATETER PARA CATETERISMO VENOSO CENTRAL, RADIOPACO, ESTERIL Y DESECHABLE DE POLIURETANO. LONGITUD 30.5 CM CALIBRE 18 G CON AGUJA DE 5.2 A 6.5 CM DE LARGO, DE PARED DELGADA CON MANDRIL Y ADAPTADOR PARA VENOCLISIS LUER LOCK.","EQUIPOS MEDICOS VIZCARRA, S.A.",PIEZA,1,80.73,2,0,0
857,P-16-0003|disur|117,disur,P-16-0003,301,117,060.168.9375,"CATETER PARA DIALISIS PERITONEAL DE PLASTICO RIGIDO, ESTERIL Y DESECHABLE CON ORIFICIOS LATERALES, ESTILETE METALICO Y TUBO DE CONEXION ADULTO. PIEZA.","TROKAR, S.A. DE C.V.",PIEZA.,1,298.99,2,0,0
858,P-16-0003|disur|118,disur,P-16-0003,301,118,060.166.2141,"CATETER PARA DIÁLISIS PERITONEAL, DE INSTALACIÓN SUBCUTÁNEA, BLANDO DE SILICÓN, CON 2 COJINETES DE POLIÉSTER, CON CONECTOR, TAPÓN Y SEGURO, CON BANDA RADIOPACA. ESTÉRIL Y DESECHABLE. TIPO: COLA DE COCHINO. TAMAÑO: ADULTO. PIEZA","EQUIPOS DE BIOMEDICINA DE MEXICO, S.A. DE C.V.",PIEZA,1,1358.26,2,0,0
859,P-16-0003|disur|119,disur,P-16-0003,301,119,060.166.2158,"CATETER PARA DIÁLISIS PERITONEAL, DE INSTALACIÓN SUBCUTÁNEA, BLANDO DE SILICÓN, CON 2 COJINETES DE POLIÉSTER, CON CONECTOR, TAPÓN Y SEGURO, CON BANDA RADIOPACA. ESTÉRIL Y DESECHABLE. TIPO: COLA DE COCHINO. TAMAÑO: PEDIATRICO. ","EQUIPOS DE BIOMEDICINA DE MEXICO, S.A. DE C.V.",PIEZA,1,1358.26,2,0,0
860,P-16-0003|disur|120,disur,P-16-0003,301,120,060.168.4186,"CATETER PARA DIALISIS PERITONEAL. DE INSTALACION SUBCUTANEA, BLANDO, DE SILICON CON UN COJINETE DE POLIESTER,. CON CONECTOR Y TAPON LUER LOCK. SEGURO CON BANDA RADIOPACA. TIPO TENCKHOFF. LONG. 30 A 37 CM. INFANTIL. PIEZA.","EQUIPOS DE BIOMEDICINA DE MEXICO, S.A. DE C.V.",PIEZA.,1,949.93,2,0,0
861,P-16-0003|disur|121,disur,P-16-0003,301,121,060.168.3394,"CATETER PARA DIALISIS PERITONEAL. DE INSTALACION SUBCUTANEA, BLANDO, DE SILICON CON UN COJINETE DE POLIESTER,. CON CONECTOR Y TAPON LUER LOCK. SEGURO CON BANDA RADIOPACA. TIPO TENCKHOFF. LONGITUD 40 A 43 CM. ADULTO. PIEZA.","EQUIPOS DE BIOMEDICINA DE MEXICO, S.A. DE C.V.",PIEZA,1,949.93,2,0,0
862,P-16-0003|disur|122,disur,P-16-0003,301,122,060.167.3387,"CATETER PARA EMBOLECTOMIA, ESTERIL Y DESECHABLE. LONGITUD (80 o 40 CM) MODELO FOGARTY. FRENCH 3 A 7. CAPACIDAD DE 0.30 A 2.5 ML. DIAMETRO EXTERNO DE 0.86 A 2.47 MM.","BIOMEDICA MEXICANA, S.A. DE C.V.",PIEZA,1,1186.43,2,0,0
863,P-16-0003|disur|123,disur,P-16-0003,301,123,S/C,CATETER PARA SUMINISTRO DE OXIGENO (PUNTAS NASALES NEONATAL) CON TUBO DE CONEXION Y CANULA NASAL DE PLASTICO CON DIAMETRO INTERNO DE 1.5 MM LONGITUD 190 CM. PIEZA.,"TROKAR, S.A. DE C.V.",PIEZA,1,15.49,2,0,0
864,P-16-0003|disur|124,disur,P-16-0003,301,124,S/C,CATETER PARA SUMINISTRO DE OXIGENO (PUNTAS NASALES PEDIATRICAS) CON TUBO DE CONEXION Y CANULA NASAL DE PLASTICO CON DIAMETRO INTERNO DE 1.8 MM LONGITUD 180 CM PIEZA,"TROKAR, S.A. DE C.V.",PIEZA,1,15.49,2,0,0
865,P-16-0003|disur|125,disur,P-16-0003,301,125,060.167.5010,CATÉTER PARA SUMINISTRO DE OXÍGENO CON TUBO DE CONEXIÓN Y CÁNULA NASAL DE PLÁSTICO DIÁMETRO INTERNO 2 MM. DIÁMETRO DEL TUBO DE LA CONEXIÓN 5 MM. LONGITUD 180 CM. PIEZA.,"TROKAR, S.A. DE C.V.", PIEZA.,1,8.18,2,0,0
866,P-16-0003|disur|126,disur,P-16-0003,301,126,060.167.6638,CATETER PARA VASOS UMBILICALES RADIOPACOS DE POLIURETANO ESTERIL Y DESECHABLE LONGITUD 35 A 38 CM CALIBRE 3.5 FR PIEZA,"VYGON GMBH & CO KG / VYGON, S.A.",PIEZA,1,125.54,2,0,0
867,P-16-0003|disur|127,disur,P-16-0003,301,127,060.167.6646,CATETER PARA VASOS UMBILICALES RADIOPACOS DE POLIURETANO ESTERIL Y DESECHABLE LONGITUD 35 A 38 CM CALIBRE 5.0 FR PIEZA,"VYGON GMBH & CO KG / VYGON, S.A.",PIEZA,1,152.4,2,0,0
868,P-16-0003|disur|128,disur,P-16-0003,301,128,060.168.6645,"CATÉTER PARA VENOCLISIS DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO, CON AGUJA LONG. 28 - 34 MM. CAL. 18 G. ENVASE CON 50 PZAS.","EQUIPOS MEDICOS VIZCARRA, S.A.",ENVASE CON 50 PIEZAS,1,427.13,2,0,0
869,P-16-0003|disur|129,disur,P-16-0003,301,129,060.168.6660,"CATÉTER PARA VENOCLISIS DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO, CON AGUJA LONG. 28 - 34 MM. CAL. 20 G. ENVASE CON 50 PZAS.","EQUIPOS MEDICOS VIZCARRA, S.A.",PIEZA,1,427.13,2,0,0
870,P-16-0003|disur|130,disur,P-16-0003,301,130,060.168.6603,"CATÉTER PARA VENOCLISIS DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO, CON AGUJA LONG. 46 - 52 MM. CAL. 14 G. ENVASE CON 50 PZAS.","EQUIPOS MEDICOS VIZCARRA, S.A.",ENVASE CON 50 PIEZAS,1,427.13,2,0,0
871,P-16-0003|disur|131,disur,P-16-0003,301,131,060.168.6629,"CATÉTER PARA VENOCLISIS DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO, CON AGUJA LONG. 46 - 52 MM. CAL. 16 G. ENVASE CON 50 PZAS.","EQUIPOS MEDICOS VIZCARRA, S.A.",ENVASE CON 50 PZAS.,1,427.13,2,0,0
872,P-16-0003|disur|132,disur,P-16-0003,301,132,060.166.0103,CATETER PARA VENOCLISIS DE POLITETRAFLUORETILENO O POLIURETANO RADIOPACO CON AGUJA .LONGITUD 17-24 MM. CALIBRE 24 G. ,"EQUIPOS MEDICOS VIZCARRA, S.A.",ENVASE CON 50 PIEZAS. ,1,427.13,2,0,0
873,P-16-0003|disur|133,disur,P-16-0003,301,133,S/C,CATETER PARA VENOCLISIS DE POLIURETANO RADIOPACO CON AGUJA CALIBRE 17 G LONGITUD MM PIEZA,"EQUIPOS MEDICOS VIZCARRA, S.A.",PIEZA,1,8.54,2,0,0
874,P-16-0003|disur|134,disur,P-16-0003,301,134,S/C,CATETER PARA VENOCLISIS DE POLIURETANO RADIOPACO CON AGUJA CALIBRE 19 G LONGITUD MM PIEZA,"EQUIPOS MEDICOS VIZCARRA, S.A.",PIEZA,1,8.54,2,0,0
875,P-16-0003|disur|135,disur,P-16-0003,301,135,060.168.6686,CATETER PARA VENOCLISIS. DE POLITETRAFLUORETILENO O POLIURETANO RADIOPACO CON AGUJA. LONGITUD 23-27 MM. CALIBRE 22 G. ENVASE CON 50 PIEZAS. ,"EQUIPOS MEDICOS VIZCARRA, S.A.",ENVASE CON 50 PIEZAS,1,427.13,2,0,0
876,P-16-0003|disur|136,disur,P-16-0003,301,136,060.166.4212,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE SEGURIDAD QUE LA INACTIVA CUANDO SE RETIRA DEL CATÉTER Y TAPÓN PROTECTOR. ESTERIL Y DESECHABLE. CALIBRE: 16 G, LONGITUD :28-34 MM",B BRAUN,PIEZA,1,27.34,2,0,0
877,P-16-0003|disur|137,disur,P-16-0003,301,137,060.166.4238,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE SEGURIDAD QUE LA INACTIVA CUANDO SE RETIRA DEL CATÉTER Y TAPÓN PROTECTOR. ESTERIL Y DESECHABLE. CALIBRE: 18 G, LONGITUD :28-34 MM",B BRAUN,PIEZA,1,27.34,2,0,0
878,P-16-0003|disur|138,disur,P-16-0003,301,138,060.166.4253,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE SEGURIDAD QUE LA INACTIVA CUANDO SE RETIRA DEL CATÉTER Y TAPÓN PROTECTOR. ESTERIL Y DESECHABLE. CALIBRE: 20 G, LONGITUD :28-34 MM",B BRAUN,PIEZA,1,27.34,2,0,0
879,P-16-0003|disur|139,disur,P-16-0003,301,139,060.166.4279,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE SEGURIDAD QUE LA INACTIVA CUANDO SE RETIRA DEL CATÉTER Y TAPÓN PROTECTOR. ESTERIL Y DESECHABLE. CALIBRE: 22 G, LONGITUD :23-27 MM",B BRAUN,PIEZA,1,27.34,2,0,0
880,P-16-0003|disur|140,disur,P-16-0003,301,140,060.166.4287,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE SEGURIDAD QUE LA INACTIVA CUANDO SE RETIRA DEL CATÉTER Y TAPÓN PROTECTOR. ESTERIL Y DESECHABLE. CALIBRE: 24 G, LONGITUD :17-24 MM",B BRAUN,PIEZA,1,27.34,2,0,0
881,P-16-0003|disur|141,disur,P-16-0003,301,141,060.166.5204,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE SEGURIDAD QUE LA INACTIVA CUANDO SE RETIRA DEL CATÉTER Y TAPÓN PROTECTOR. ESTERIL Y DESECHABLE. CALIBRE: 14 G, LONGITUD :45-52 MM",B BRAUN,PIEZA,1,27.34,2,0,0
882,P-16-0003|disur|142,disur,P-16-0003,301,142,S/C,CATETER VENOSO CENTRAL CALIBRE 3 FR. LONGITUD 10 A 15 CM. DE POLIURETANO O SILICON RADIOPACO CON 2 LUMENES INTERNOS DE 22 G O 24 G. ESTERIL Y DESECHABLE. PIEZA.,"ARROW INTERNATIONAL, INC",PIEZA,1,768.83,2,0,0
883,P-16-0003|disur|143,disur,P-16-0003,301,143,060.165.0849.01,CATETER VENOSO CENTRAL DE INSERCION PERIFERICA CALIBRE 3 FR. LONGITUD 30 A 50 CM CON 2 LUMENES. DE POLIURETANO O ELASTOMERO DE SILICON CON AGUJA INTRODUCTORA CON FUNDA O CAMISA DESPRENDIBLE. ESTERIL Y DESECHABLE. TAMAÑO NEONATAL. PIEZA,"VYGON GMBH & CO KG / VYGON, S.A.",PIEZA,1,6176.74,2,0,0
884,P-16-0003|disur|144,disur,P-16-0003,301,144,060.165.0849.00,CATETER VENOSO CENTRAL DE INSERCION PERIFERICA. CALIBRE 1.9 A 2 FR. LONGITUD 30 A 50 CM CON 2 LUMENES. DE POLIURETANO O ELASTOMERO DE SILICON CON AGUJA INTRODUCTORA CON FUNDA O CAMISA DESPRENDIBLE. ESTERIL Y DESECHABLE. TAMAÑO NEONATAL. PIEZA,"VYGON GMBH & CO KG / VYGON, S.A.",PIEZA,1,6176.74,2,0,0
885,P-16-0003|disur|145,disur,P-16-0003,301,145,060.166.1903,"CATÉTER VENOSO CENTRAL, CALIBRE 4 FR, LONGITUD 13 CM, DE POLIURETANO RADIOPACO, CON DOS LÚMENES INTERNOS DE 22 G, CON PUNTA FLEXIBLE, AGUJA CALIBRE 21 G, CON CATÉTER INTRODUCTOR CALIBRE 22 G, SOBRE UNA AGUJA CALIBRE 25 G, CON GUÍA DE ALAMBRE DE 0.46 MM DE DIÁMETRO Y 45 CM DE LONGITUD Y PUNTA EN “J”, CON UN DILATADOR VENOSO, UNA JERINGA DE 5 ML, Y DOS CÁPSULAS DE INYECCIÓN LUER-LOCK. ESTÉRIL Y DESECHABLE. PIEZA.",B BRAUN MELSUNGEN AG / CARL BRAUN STR,PIEZA,1,768.83,2,0,0
886,P-16-0003|disur|146,disur,P-16-0003,301,146,S/C,"CATÉTER VENOSO CENTRAL, CALIBRE 4 FR, LONGITUD 30 CM, DE POLIURETANO RADIOPACO, CON DOS LÚMENES INTERNOS DE 22 G, CON PUNTA FLEXIBLE, AGUJA CALIBRE 21 G, CON CATÉTER INTRODUCTOR CALIBRE 22 G, SOBRE UNA AGUJA CALIBRE 25 G, CON GUÍA DE ALAMBRE DE 0.46 MM DE DIÁMETRO Y 45 CM DE LONGITUD Y PUNTA EN “J”, CON UN DILATADOR VENOSO, UNA JERINGA DE 5 ML, Y DOS CÁPSULAS DE INYECCIÓN LUER-LOCK. ESTÉRIL Y DESECHABLE. PIEZA.","ARROW INTERNATIONAL, INC",PIEZA,1,768.83,2,0,0
887,P-16-0003|disur|147,disur,P-16-0003,301,147,060.166.1911,"CATÉTER VENOSO CENTRAL, CALIBRE 5 FR. LONGITUD 13 CM. DE POLIURETANO RADIOPACO, ESTÉRIL Y DESECHABLE, CON DOS LÚMENES INTERNOS CALIBRES 18 G Y 20 G, CON PUNTA FLEXIBLE, CON AGUJA CALIBRE 20 G, CON CATÉTER INTRODUCTOR CALIBRE 20 G, SOBRE UNA AGUJA CALIBRE 22 G, CON GUÍA DE ALAMBRE DE 0.53 MM DE DIÁMETRO Y 45 CM DE LONGITUD Y PUNTA EN “J” CON UN DILATADOR VENOSO, UNA JERINGA DE 5 CC DOS CÁPSULAS DE INYECCIÓN LUER LOCK. ESTÉRIL Y DESECHABLE. PIEZA. ",B BRAUN MELSUNGEN AG / CARL BRAUN STR,PIEZA,1,768.83,2,0,0
888,P-16-0003|disur|148,disur,P-16-0003,301,148,060.182.1275,CEMENTO DENTAL PARA RESTAURACIÓN INTERMEDIA. DE ÓXIDO DE ZINC (POLVO) 38 G Y EUGENOL (LÍQUIDO) 14 ML. CON GOTERO DE PLÁSTICO. ,ZOERS,JUEGO ,1,199.98,2,0,0
889,P-16-0003|disur|149,disur,P-16-0003,301,149,060.182.1176,"CEMENTO DENTAL, DE OXIFOSFATO DE ZINC. POLVO Y LÍQUIDO. CAJA CON 32 G DE POLVO Y 15 ML DE SOLVENTE, ESTUCHE.",PROTOHPLAS,ESTUCHE,1,118.65,2,0,0
890,P-16-0003|disur|150,disur,P-16-0003,301,150,060.182.1366,CEMENTO DENTAL. PARA USO QUIRÚRGICO. DE ÓXIDO DE ZINC CON ENDURECEDOR (POLVO) 65 G Y EUGENOL (LÍQUIDO) 30 ML CON GOTERO DE PLÁSTICO. ,DENSELL, EQUIPO ,1,224.95,2,0,0
891,P-16-0003|disur|151,disur,P-16-0003,301,151,060.182.0236,CEMENTO DENTAL. PARA USO QUIRÚRGICO. POLVO ÓXIDO DE ZINC. POLVO ROSA. TALCO. LIQUIDO: EUGENOL . ALCOHOL ISOPROPLICO AL 10%. RESINA DE PINO. ACEITE DE PINO. ACEITE DE CLAVO. ACEITE DE CACAHUATE. ESTUCHE.,WONDER MEDENTAL, ESTUCHE.,1,239.19,2,0,0
892,P-16-0003|disur|152,disur,P-16-0003,301,152,060.182.0160,CEMENTOS IONÓMERO DE VIDRIO I. PARA CEMENTACIONES DEFINITIVAS.,GLASSION,JUEGO,1,1421.9,2,0,0
893,P-16-0003|disur|153,disur,P-16-0003,301,153,060.189.0205,"CEPILLO DE CERDAS NEGRAS, EN FORMA DE BROCHA. PARA PIEZA DE MANO. PIEZA.",ANELSAM DENTAL CORPORATION,PIEZA,1,3.79,2,0,0
894,P-16-0003|disur|154,disur,P-16-0003,301,154,060.189.0106,"CEPILLO DENTAL INFANTIL, CON MANGO DE PLÁSTICO Y CERDAS RECTAS DE NYLON 6.12, 100% VIRGEN O POLIÉSTER P.B.T. 100% VIRGEN, DE PUNTAS REDONDEADAS EN 3 HILERAS, CABEZA CORTA, CONSISTENCIA MEDIANA.","DL MEDICA, S.A. DE C.V.",PIEZA ,1,2.71,2,0,0
895,P-16-0003|disur|155,disur,P-16-0003,301,155,060.189.0015,"CEPILLO DENTAL PARA ADULTO, CON MANGO DE PLÁSTICO Y CERDAS RECTAS MYLON6.12 , 100% VIRGEN O POLIESTER P.B.T. 100% VIRGEN , DE PUNTAS REDONDEADAS EN 4 HILERAS CABEZA CORTA CONSISTENCIA MEDIANA","DL MEDICA, S.A. DE C.V.",PIEZA,1,4.43,2,0,0
896,P-16-0003|disur|156,disur,P-16-0003,301,156,060.189.0049,CEPILLO PARA ESTUDIO CITOLÓGICO (TOMA DE MUESTRA) DEL CANAL ENDOCERVICAL A BASE DE COLECTOR CELULAR CON CERDAS SUAVES FIJADAS A UN MANGO ARISTADO. DESECHABLE. ,DENTILAB. S.A. DE C.B.,ENVASE CON 100. ,1,533.05,2,0,0
897,P-16-0003|disur|157,disur,P-16-0003,301,157,060.189.0056,CEPILLO PARA LAVADO DE INSTRUMENTAL. CON CERDAS DE FIBRA VEGETAL LECHUGUILLA. ,"EDIGAR, S.A. DE C.V.",PIEZA ,1,31.46,2,0,0
898,P-16-0003|disur|158,disur,P-16-0003,301,158,060.189.0254,CEPILLO PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA CONTRA-ANGULO ,ANELSAM DENTAL CORPORATION,,1,4.27,2,0,0
899,P-16-0003|disur|159,disur,P-16-0003,301,159,060.189.0023,CEPILLO PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA PIEZA DE MANO. ,ANELSAM DENTAL CORPORATION, PIEZA ,1,4.27,2,0,0
900,P-16-0003|disur|160,disur,P-16-0003,301,160,060.189.0031,CEPILLOS DE PROFILAXIS DE CERDAS NEGRAS EN FORMA DE BROCHA PARA CONTRA-ANGULO. ,ANELSAM DENTAL CORPORATION, PIEZA ,1,4.27,2,0,0
901,P-16-0003|disur|161,disur,P-16-0003,301,161,060.196.0057,CERA PARA HUESO (PASTA DE BECK) ESTERIL. SOBRE CON 2.5 GR. ENVASE CON 12 SOBRES.,"INTERNACIONAL FARMACEUTICA, S.A DEC.V.", ENVASE CON 12 SOBRES.,1,816.29,2,0,0
902,P-16-0003|disur|162,disur,P-16-0003,301,162,060.203.0108,CINTA METRICA AHULADA. GRADUADA EN CENTIMETROS Y MILIMETROS. LONG. 1.50 METROS. PIEZA.,"FABRIVEN, S.A. DE C.V.",PIEZA,1,9.4,2,0,0
903,P-16-0003|disur|163,disur,P-16-0003,301,163,060.203.0066,CINTA PARA PORTAMATRIZ DE AMALGAMA METALICA 7MM DE LONGITUD. ,MICRODONT,ENVASE CON 12 PIEZAS ,1,39.27,2,0,0
904,P-16-0003|disur|164,disur,P-16-0003,301,164,060.203.0397,"CINTA PARA USO QUIRÚRGICO MICROPOROSA DE TELA NO TEJIDA, UNIDIRECCIONAL, DE COLOR BLANCO, CON RECUBRIMIENTOS ADHESIVOS EN UNA DE SUS CARAS, LONG. 10 M. ANCHO 2.50 CM. ENVASE CON 12 ROLLOS.",3M HEALTH CARE,ENVASE CON 12 ROLLOS ,1,128.4,2,0,0
905,P-16-0003|disur|165,disur,P-16-0003,301,165,060.203.0306,"CINTA PARA USO QUIRURGICO MICROPOROSA, DE TELA NO TEJIDA, UNIDIRECCIONAL, DE COLOR BLANCO, CON RECUBRIMIENTO ADHESIVOS EN UNAS DE SUS CARAS 10 M X 1.25 CM . ENVASE CON 24 ROLLOS.",3M HEALTH CARE,ENVASE CON 24 ROLLOS,1,128.4,2,0,0
906,P-16-0003|disur|166,disur,P-16-0003,301,166,060.203.0363,"CINTA PARA USO QUIRURGICO MICROPOROSA, DE TELA NO TEJIDA, UNIDIRECCIONAL, DE COLOR BLANCO, CON RECUBRIMIENTO ADHESIVOS EN UNAS DE SUS CARAS 10 M X 5.0 CM . ENVASE CON 6 ROLLOS.",3M HEALTH CARE,ENVASE CON 6 ROLLOS ,1,128.4,2,0,0
907,P-16-0003|disur|167,disur,P-16-0003,301,167,060.203.0405,"CINTA PARA USO QUIRURGICO MICROPOROSA, DE TELA NO TEJIDA, UNIDIRECCIONAL, DE COLOR BLANCO, CON RECUBRIMIENTO ADHESIVOS EN UNAS DE SUS CARAS 10 M X 7.5 CM . ENVASE CON 4 ROLLOS.",3M HEALTH CARE,ENVASE CON 4 ROLLOS ,1,128.4,2,0,0
908,P-16-0003|disur|168,disur,P-16-0003,301,168,060.203.0298,CINTA TESTIGO PARA ESTERILIZACIÓN CON GAS DE ÓXIDO DE ETILENO. TAMAÑO: 18 MM X 50 M. ,"ESPECIALISTAS EN ESTERILIZACION Y ENVASE, S.A. DE C.V.",ROLLO,1,95.68,2,0,0
909,P-16-0003|disur|169,disur,P-16-0003,301,169,060.203.0553,"CINTA TRANSPARENTE PLÁSTICA, MICROPERFORADA, DE POLIETILENO; CON ADHESIVO, HIPOALERGÉNICA. LONGITUD DE 9-9.5 M. ANCHO: 2.50 CM ENVASE CON 12 PIEZAS",BSN MEDICAL,ENVASE,1,410.04,2,0,0
910,P-16-0003|disur|170,disur,P-16-0003,301,170,060.203.0561,"CINTA TRANSPARENTE PLÁSTICA, MICROPERFORADA, DE POLIETILENO; CON ADHESIVO, HIPOALERGÉNICA. LONGITUD DE 9-9.5 M. ANCHO: 5.00 CM ENVASE CON 6 PIEZAS",BSN MEDICAL,ENVASE,1,410.04,2,0,0
911,P-16-0003|disur|171,disur,P-16-0003,301,171,060.203.0165,CINTA UMBILICALES. DE ALGODÓN TEJIDO PLANO (TRENZADO DE 21 HILOS) ESTÉRILES. LONGITUD: 41 CM. ANCHO: 4 MM. ,"DEGASA, S.A. DE C.V.",ENVASE CON 100 SOBRES ,1,201.5,2,0,0
912,P-16-0003|disur|172,disur,P-16-0003,301,172,060.203.0207,CINTAS PARA ESTERILIZACIÓN EN VAPOR A PRESIÓN. TAMAÑO: 18 MM X 50 M. ,"INDUSTRIAS TUK, S.A. DE C.V.",ROLLO,1,59.11,2,0,0
913,P-16-0003|disur|173,disur,P-16-0003,301,173,130.258.0616,COLLARIN MOD. PHILADELPHIA TAMAÑO CHICO. PIEZA.,BSN MEDICAL,PIEZA.,1,618.65,2,0,0
914,P-16-0003|disur|174,disur,P-16-0003,301,174,130.258.0632,COLLARIN MOD. PHILADELPHIA TAMAÑO GRANDE. PIEZA.,BSN MEDICAL,PIEZA.,1,618.65,2,0,0
915,P-16-0003|disur|175,disur,P-16-0003,301,175,130.258.0624,COLLARIN MOD. PHILADELPHIA TAMAÑO MEDIANO. PIEZA.,BSN MEDICAL,PIEZA.,1,618.65,2,0,0
916,P-16-0003|disur|176,disur,P-16-0003,301,176,130.258.0608,COLLARIN MOD. PHILADELPHIA TAMAÑO PEDIATRICO. PIEZA.,BSN MEDICAL,PIEZA.,1,618.65,2,0,0
917,P-16-0003|disur|177,disur,P-16-0003,301,177,060.219.0068,COLORANTE REVELADOR DE PLACAS DENTOBACTERIANAS. TABLETAS SIN SABOR. ,"VIARDEN, S.A. DE C.V.",ENVASE CON 100 PIEZAS. ,1,94.91,2,0,0
918,P-16-0003|disur|178,disur,P-16-0003,301,178,060.231.0104,"COMPRESA PARA VIENTRE DE ALGODÓN, CON TRAMA OPACA ALOS RAYOS 'X' DE 70 CM DE LONG. X 45 CM DE ANCHO. ENVASE CON 6 PIEZAS","DEGASA, S.A. DE C.V.",ENVASE CON 6 PIEZAS,1,87.94,2,0,0
919,P-16-0003|disur|179,disur,P-16-0003,301,179,060.308.0227,CONDON FEMENINO DE POLIURETANO CON DOS ANILLOS FLEXIBLES EN LOS EXTREMOS,"RRT MEDICAL, S.A. DE C.V.","ENVASE CON 1, 2 Ó 3 PIEZAS EN EMPAQUE INDIVIDUAL",1,76.86,2,0,0
920,P-16-0003|disur|180,disur,P-16-0003,301,180,060.308.0177,CONDÓN MASCULINO DE HULE LÁTEX. ENVASE CON 100 PIEZAS.,DENTILAB. S.A. DE C.B.,ENVASE CON 100 PIEZAS,1,191.35,2,0,0
921,P-16-0003|disur|181,disur,P-16-0003,301,181,S/C,CONECTOR ADAPTADOR PARA INYECCION. LIBRE DE LATEX. APIROGENICO. TIPO SITIO INTELIGENTE HEPARINICO CON EXTENCION EN T. FLEXIBLE 5 A 10 CM (SELLO VENOSO CON EXTENSION) PIEZA.,"PLASTICOS Y MATERIAS PRIMAS, S.A. DE C.V.",PIEZA,1,15.55,2,0,0
922,P-16-0003|disur|182,disur,P-16-0003,301,182,S/C,CONECTOR ADAPTADOR PARA INYECCION. LIBRE DE LATEX. APIROGENICO. TIPO SITIO INTELIGENTE HEPARINICO SIN EXTENCION (SELLO VENOSO SIN EXTENSION) . PIEZA.,MEDEX,PIEZA,1,34.44,2,0,0
923,P-16-0003|disur|183,disur,P-16-0003,301,183,060.233.0037,CONECTOR DE 2 VIAS EN (Y) DE PLASTICO DESECHABLE. PIEZA.,"TROKAR, S.A. DE C.V.",PIEZA,1,9.26,2,0,0
924,P-16-0003|disur|184,disur,P-16-0003,301,184,060.233.0235,CONECTOR DE TITANIO LUER LOCK. PARA AJUSTAR LA PUNTA DEL CATÉTER A LA LÍNEA DE TRANSFERENCIA. TIPO: TENCKHOFF. PIEZA. ,"TROKAR, S.A. DE C.V.",PIEZA,1,427.13,2,0,0
925,P-16-0003|disur|185,disur,P-16-0003,301,185,060.233.0011,"CONECTOR DE UNA VIA DE PLASTICO, DESECHABLE MODELO SIMS, DELGADO. PIEZA.","ULTRA TECNOLOGIA, S.A. DE C.V.", PIEZA.,1,2.93,2,0,0
